URL.to.paper	DOI	Journal	Publisher	Title	Author	Year	author_year	BibTeX.citation	Taxonomy
http://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12526/full	10.1111/1365-2656.12526	Journal of Animal Ecology	Wiley Online Library	Foraging modality and plasticity in foraging traits determine the strength of competitive interactions among carnivorous plants, spiders, and toads	Jennings	2016	.jennings.2016c	@article{jennings2016, title={Foraging modality and plasticity in foraging traits determine the strength of competitive interactions among carnivorous plants, spiders and toads}, author={Jennings, David E and Krupa, James J and Rohr, Jason R}, journal={Journal of Animal Ecology}, volume={85}, number={4}, pages={973--981}, year={2016}, publisher={Wiley Online Library}}	Plantae/Animalia
http://onlinelibrary.wiley.com/doi/10.1890/08-1494.1/full	10.1890/08-1494.	Ecology	Wiley	PanTHERIA: a species-level database of life history, ecology, and geography of extant and recently extinct mammals	Jones	2009	.jones.2009	@article{jones2009,  title={PanTHERIA: a species-level database of life history, ecology, and geography of extant and recently extinct mammals},  author={Jones, Kate E and Bielby, Jon and Cardillo, Marcel and Fritz, Susanne A and O'Dell, Justin and Orme, C David L and Safi, Kamran and Sechrest, Wes and Boakes, Elizabeth H and Carbone, Chris and others},  journal={Ecology},  volume={90},  number={9},  pages={2648--2648},  year={2009},  publisher={Wiley Online Library}}	Animalia/Chordata/Mammalia
http://onlinelibrary.wiley.com/doi/10.1111/evo.13158/abstract 	http://dx.doi.org/10.5061/dryad.9vk07	Evolution	Wiley	Does ecological specialization transcend scale? Habitat partitioning among individuals and species of Anolis lizards	Kamath	2016	.kamath.2016	@article{kamath2017, title={Does ecological specialization transcend scale? Habitat partitioning among individuals and species of Anolis lizards}, author={Kamath, Ambika and Losos, Jonathan B}, journal={Evolution}, year={2017}, publisher={Wiley Online Library}}	Animalia/Reptilia
https://onlinelibrary.wiley.com/doi/full/10.1111/jeb.12715	10.5061/dryad.pb74r	Journal of Evolutionary Biology	Wiley Online Library	Connecting proximate mechanisms and evolutionary patterns: pituitary gland size and mammalian life history	Kamilar	2015	.kamilar.2015	@article{doi:10.1111/jeb.12715, author = {Kamilar, J. M. and Tecot, S. R.}, title = {Connecting proximate mechanisms and evolutionary patterns: pituitary gland size and mammalian life history}, journal = {Journal of Evolutionary Biology}, volume = {28}, number = {11}, pages = {1997-2008}, keywords = {bats, brain evolution, growth factor, macroevolution, phylogenetic comparative methods, primates, proximate mechanisms, ungulates}, doi = {10.1111/jeb.12715}, url = {https://onlinelibrary.wiley.com/doi/abs/10.1111/jeb.12715}, eprint = {https://onlinelibrary.wiley.com/doi/pdf/10.1111/jeb.12715}, abstract = {Abstract At the proximate level, hormones are known to play a critical role in influencing the life history of mammals, including humans. The pituitary gland is directly responsible for producing several hormones, including those related to growth and reproduction. Although we have a basic understanding of how hormones affect life history characteristics, we still have little knowledge of this relationship in an evolutionary context. We used data from 129 mammal species representing 14 orders to investigate the relationship between pituitary gland size and life history variation. Because pituitary gland size should be related to hormone production and action, we predicted that species with relatively large pituitaries should be associated with fast life histories, especially increased foetal and post-natal growth rates. Phylogenetic analyses revealed that total pituitary size and the size of the anterior lobe of the pituitary significantly predicted a life history axis that was correlated with several traits including body mass, and foetal and post-natal growth rates. Additional models directly examining the association between relative pituitary size and growth rates produced concordant results. We also found that relative pituitary size variation across mammals was best explained by an Ornstein–Uhlenbeck model of evolution, suggesting an important role of stabilizing selection. Our results support the idea that the size of the pituitary is linked to life history variation through evolutionary time. This pattern is likely due to mediating hormone levels but additional work is needed. We suggest that future investigations incorporating endocrine gland size may be critical for understanding life history evolution.},, year = {2015} }	Animalia/Mammalia
http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002527	10.1371/journal.pbio.1002527	PLoS	PLOS	How Structured Is the Entangled Bank? The Surprisingly Simple Organization of Multiplex Ecological Networks Leads to Increased Persistence and Resilience	Kefi	2016	.kefi.2016	@article{kefi2016,title={How structured is the entangled bank? The surprisingly simple organization of multiplex ecological networks leads to increased persistence and resilience},author={K{\'e}fi, Sonia and Miele, Vincent and Wieters, Evie A and Navarrete, Sergio A and Berlow, Eric L},journal={PLoS Biol},volume={14},number={8},pages={e1002527},year={2016},publisher={Public Library of Science}}	Animalia/Mollusca, Arthropoda, Echinodermata, Algae, Cnidaria, Annelida
http://esapubs.org/archive/ecol/E096/155/	10.1890/14-2264.1	ESA Data Archives	Wiley	Home ranges of Recent mammals	Kelt	2015	.kelt.2015	@article{kelt2015,  title={Home ranges of recent mammals},  author={Kelt, Douglas A and Van Vuren, Dirk H},  journal={Ecology},  volume={96},  number={6},  pages={1733--1733},  year={2015},  publisher={Wiley Online Library}}	Animalia/Mammalia
https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.1136	10.1002/ece3.1136	Ecology and Evolution	Wiley 	Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide	Kissling	2014	.kissling.2014	@article{doi:10.1002/ece3.1136, author = {Kissling, Wilm Daniel and Dalby, Lars and Fløjgaard, Camilla and Lenoir, Jonathan and Sandel, Brody and Sandom, Christopher and Trøjelsgaard, Kristian and Svenning, Jens-Christian}, title = {Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide}, journal = {Ecology and Evolution}, volume = {4}, number = {14}, pages = {2913-2930}, keywords = {Diet ecology, ecological trait data, feeding guild, Mammalia, phylogenetic conservatism, trophic structure}, doi = {10.1002/ece3.1136}, url = {https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.1136}, eprint = {https://onlinelibrary.wiley.com/doi/pdf/10.1002/ece3.1136}, abstract = {Abstract Ecological trait data are essential for understanding the broad-scale distribution of biodiversity and its response to global change. For animals, diet represents a fundamental aspect of species’ evolutionary adaptations, ecological and functional roles, and trophic interactions. However, the importance of diet for macroevolutionary and macroecological dynamics remains little explored, partly because of the lack of comprehensive trait datasets. We compiled and evaluated a comprehensive global dataset of diet preferences of mammals (“MammalDIET”). Diet information was digitized from two global and cladewide data sources and errors of data entry by multiple data recorders were assessed. We then developed a hierarchical extrapolation procedure to fill-in diet information for species with missing information. Missing data were extrapolated with information from other taxonomic levels (genus, other species within the same genus, or family) and this extrapolation was subsequently validated both internally (with a jack-knife approach applied to the compiled species-level diet data) and externally (using independent species-level diet information from a comprehensive continentwide data source). Finally, we grouped mammal species into trophic levels and dietary guilds, and their species richness as well as their proportion of total richness were mapped at a global scale for those diet categories with good validation results. The success rate of correctly digitizing data was 94\%, indicating that the consistency in data entry among multiple recorders was high. Data sources provided species-level diet information for a total of 2033 species (38\% of all 5364 terrestrial mammal species, based on the IUCN taxonomy). For the remaining 3331 species, diet information was mostly extrapolated from genus-level diet information (48\% of all terrestrial mammal species), and only rarely from other species within the same genus (6\%) or from family level (8\%). Internal and external validation showed that: (1) extrapolations were most reliable for primary food items; (2) several diet categories (“Animal”, “Mammal”, “Invertebrate”, “Plant”, “Seed”, “Fruit”, and “Leaf”) had high proportions of correctly predicted diet ranks; and (3) the potential of correctly extrapolating specific diet categories varied both within and among clades. Global maps of species richness and proportion showed congruence among trophic levels, but also substantial discrepancies between dietary guilds. MammalDIET provides a comprehensive, unique and freely available dataset on diet preferences for all terrestrial mammals worldwide. It enables broad-scale analyses for specific trophic levels and dietary guilds, and a first assessment of trait conservatism in mammalian diet preferences at a global scale. The digitalization, extrapolation and validation procedures could be transferable to other trait data and taxa.},, year = {2014} }	Animalia/Mammalia
http://onlinelibrary.wiley.com/doi/10.1111/jeb.12908/abstract	http://dx.doi.org/10.5061/dryad.0g3d5	Evolutionary Biology	Wiley	Ornament size and colour as alternative strategies for effective communication in gliding lizards	Klomp	2016	.klomp.2016	@article{klomp2016,  title={Ornament size and colour as alternative strategies for effective communication in gliding lizards},  author={Klomp, Danielle A and Ord, Terry J and Das, Indraneil and Diesmos, Arvin and Ahmad, Norhayati and Stuart-Fox, Devi},  journal={Journal of evolutionary biology},  volume={29},  number={9},  pages={1689--1700},  year={2016},  publisher={Wiley Online Library}}	Animalia/Reptilia
https://onlinelibrary.wiley.com/doi/full/10.1111/j.1365-294X.2012.05661.x	10.1111/j.1365-294X.2012.05661.x	Molecular Ecology	Wiley	QTL and quantitative genetic analysis of beak morphology reveals patterns of standing genetic variation in an Estrildid finch	Knief	2012	.knief.2012	@article{doi:10.1111/j.1365-294X.2012.05661.x, author = {KNIEF, ULRICH and SCHIELZETH, HOLGER and KEMPENAERS, BART and ELLEGREN, HANS and FORSTMEIER, WOLFGANG}, title = {QTL and quantitative genetic analysis of beak morphology reveals patterns of standing genetic variation in an Estrildid finch}, journal = {Molecular Ecology}, volume = {21}, number = {15}, pages = {3704-3717}, keywords = {candidate genes, G matrices, genetic correlations, QTL mapping, quantitative genetics, sexual dimorphism, Taeniopygia guttata, zebra finch}, doi = {10.1111/j.1365-294X.2012.05661.x}, url = {https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2012.05661.x}, eprint = {https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-294X.2012.05661.x}, abstract = {Abstract The intra- and interspecific diversity of avian beak morphologies is one of the most compelling examples for the power of natural selection acting on a morphological trait. The development and diversification of the beak have also become a textbook example for evolutionary developmental biology, and variation in expression levels of several genes is known to causally affect beak shape. However, until now, no genomic polymorphisms have been identified, which are related to beak morphology in birds. QTL mapping does reveal the location of causal polymorphisms, albeit with poor spatial resolution. Here, we estimate heritability and genetic correlations for beak length, depth and width and perform a QTL linkage analysis for these traits based on 1404 informative single-nucleotide polymorphisms genotyped in a four-generation pedigree of 992 captive zebra finches (Taeniopygia guttata). Beak size, relative to body size, was sexually dimorphic (larger in males). Heritability estimates ranged from 0.47 for beak length to 0.74 for beak width. QTL mapping revealed four to five regions of significant or suggestive genome-wide linkage for each of the three beak dimensions (nine different regions in total). Eight out of 11 genes known to influence beak morphology are located in these nine peak regions. Five QTL do not cover known candidates demonstrating that yet unknown genes or regulatory elements may influence beak morphology in the zebra finch.},, year = {2012} }	Animalia/Chordata/Aves/Passeriformes/Estrildidae
http://onlinelibrary.wiley.com/doi/10.1111/j.1558-5646.2011.01416.x/abstract 	http://dx.doi.org/10.5061/dryad.1d24c	Evolution	Wiley	Convergent evolution of phenotypic integration and its alignment with morphological diversification in Carribean Anolis ecomorphs	Kolbe	2011	.kolbe.2011	@article{kolbe2011, title={Convergent evolution of phenotypic integration and its alignment with morphological diversification in Caribbean Anolis ecomorphs}, author={Kolbe, Jason J and Revell, Liam J and Szekely, Brian and Brodie III, Edmund D and Losos, Jonathan B}, journal={Evolution}, volume={65}, number={12}, pages={3608--3624}, year={2011}, publisher {Wiley Online Library}}	Animalia/Reptilia
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12407/full	10.1111/1365-2745.12407	Journal of Ecology	Wiley Online Library	Seed size and the evolution of leaf defences	Kraft	2015	.kraft.2015a	@article{kraft2015,  title={Seed size and the evolution of leaf defences},  author={Kraft, Thomas S and Wright, S Joseph and Turner, Ian and Lucas, Peter W and Oufiero, Christopher E and Supardi Noor, Md and Sun, I and Dominy, Nathaniel J and others},  journal={Journal of Ecology}, volume={103}, number={4}, pages={1057--1068}, year={2015},  publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12407/full	10.1111/1365-2745.12407	Journal of Ecology	Wiley Online Library	Seed size and the evolution of leaf defences	Kraft	2015	.kraft.2015b	@article{kraft2015,  title={Seed size and the evolution of leaf defences},  author={Kraft, Thomas S and Wright, S Joseph and Turner, Ian and Lucas, Peter W and Oufiero, Christopher E and Supardi Noor, Md and Sun, I and Dominy, Nathaniel J and others},  journal={Journal of Ecology}, volume={103}, number={4}, pages={1057--1068}, year={2015},  publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12324/abstract	http://dx.doi.org/10.5061/dryad.p8740	Functional Ecology	Wiley	Trait compensation between boldness and the propensity for tail autotomy under different food availabilities in similarly-aged brown anole lizards	Kuo	2014	.kuo.2014	@article{kuo2015,  title={Trait compensation between boldness and the propensity for tail autotomy under different food availabilities in similarly aged brown anole lizards},  author={Kuo, Chi-Yun and Irschick, Duncan J and Lailvaux, Simon P},  journal={Functional Ecology},  volume={29},  number={3},  pages={385--392},  year={2015},  publisher={Wiley Online Library}}	Animalia/Reptilia
http://www.amjbot.org/content/104/1/150.short	10.3732/ajb.1600328	American Journal of Botany	Botanical Soc America	Floral function: effects of traits on pollinators, male and female pollination success, and female fitness across three species of milkweeds (Asclepias)	La Rosa	2017	.la rosa.2017	@article{la2017, title={Floral function: effects of traits on pollinators, male and female pollination success, and female fitness across three species of milkweeds (Asclepias)}, author={La Rosa, Raffica J and Conner, Jeffrey K}, journal={American Journal of Botany}, volume={104}, number={1}, pages={150--160}, year={2017},  publisher={Botanical Soc America}}	Plantae/Asclepias
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0171254	10.1371/journal.pone.0171254	PLOS ONE	PLOS	Genome-wide association analysis for heat tolerance at flowering detected a large set of genes involved in adaptation to thermal and other stresses	Lafarge	2017	.lafarge.2017	@article{lafarge2017, author = {Lafarge, Tanguy AND Bueno, Crisanta AND Frouin, Julien AND Jacquin, Laval AND Courtois, Brigitte AND Ahmadi, Nourollah}, journal = {PLOS ONE}, publisher = {Public Library of Science}, title = {Genome-wide association analysis for heat tolerance at flowering detected a large set of genes involved in adaptation to thermal and other stresses}, year = {2017}, month = {02}, volume = {12}, url = {http://dx.doi.org/10.1371%2Fjournal.pone.0171254}, pages = {1-27},number = {2}, doi = {10.1371/journal.pone.0171254}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12408/abstract	10.1111/1365-2745.12408	Ecology	Wiley	Hydrological conditions explain wood density in riparian plants of south-eastern Australia	Lawson	2015	.lawson.2015	@article {JEC:JEC12408,author = {Lawson, James R. and Fryirs, Kirstie A. and Leishman, Michelle R.},title = {Hydrological conditions explain variation in wood density in riparian plants of south-eastern Australia},journal = {Journal of Ecology},volume = {103},number = {4},issn = {1365-2745},url = {http://dx.doi.org/10.1111/1365-2745.12408},doi = {10.1111/1365-2745.12408},pages = {945--956},keywords = {climate change, community assembly, determinants of plant community diversity and structure, disturbance, ecohydrology, ecological strategy, environmental unpredictability, functional traits, riparian},year = {2015},}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/evo.12670/abstract	10.1111/evo.12670	Evolution	Wiley	Integration and macroevolutionary patterns in the pollination biology of conifers	Leslie	2015	.leslie.2015	@article{leslie2015,author = {Leslie, Andrew B. and Beaulieu, Jeremy M. and Crane, Peter R. and Knopf, Patrick and Donoghue, Michael J.},title = {Integration and macroevolutionary patterns in the pollination biology of conifers},journal = {Evolution},volume = {69},number = {6},issn = {1558-5646},url = {http://dx.doi.org/10.1111/evo.12670},doi = {10.1111/evo.12670},pages = {1573--1583},keywords = {Character correlation, integration, pollination biology, saccate pollen},year = {2015}}	Plantae
http://www.journals.uchicago.edu/doi/abs/10.1086/684128	10.1086/684128	The American Naturalist	University of Chicago Press Chicago, IL	Process-based species pools reveal the hidden signature of biotic interactions amid the influence of temperature filtering	Lessard	2016	.lessard.2016	@article{lessard2016, title={Process-based species pools reveal the hidden signature of biotic interactions amid the influence of temperature filtering}, author={Lessard, Jean-Philippe and Weinstein, Ben G and Borregaard, Michael K and Marske, Katharine A and Martin, Danny R and McGuire, Jimmy A and Parra, Juan L and Rahbek, Carsten and Graham, Catherine H and Harrison, Susan and others}, journal={The American Naturalist}, volume={187}, number={1}, pages={75--88}, year={2016}, publisher={University of Chicago Press Chicago, IL}}	Animalia, Chordata, Vertebrata, Aves, Apodiformes, Trochilidae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12148/full	10.1111/1365-2435.12148	Functional Ecology	Wiley	Do plant traits explain tree seedling survival in bogs?	Limpens	2014	.limpens.2014a	@article{limpens2014, title={Do plant traits explain tree seedling survival in bogs?}, author={Limpens, Juul and Egmond, Emily and Li, Bingxi and Holmgren, Milena}, journal={Functional ecology}, volume={28}, number={1}, pages={283--290}, year={2014}, publisher={Wiley Online Library}}	 Plantae/Tracheophyta/Pinopsida/Pinales
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12148/full	10.1111/1365-2435.12148	Functional Ecology	Wiley	Do plant traits explain tree seedling survival in bogs?	Limpens	2014	.limpens.2014b	@article{limpens2014, title={Do plant traits explain tree seedling survival in bogs?}, author={Limpens, Juul and Egmond, Emily and Li, Bingxi and Holmgren, Milena}, journal={Functional ecology}, volume={28}, number={1}, pages={283--290}, year={2014}, publisher={Wiley Online Library}}	 Plantae/Tracheophyta/Pinopsida/Pinales
http://onlinelibrary.wiley.com/doi/10.1002/ecy.1600/full	10.1002/ecy.1600	ESA Data Archives	Wiley	Allometry data and equations for coastal marsh plants	Lu	2016	.lu.2016a	@article{lu2016,  title={Allometry data and equations for coastal marsh plants},  author={Lu, Meng and Caplan, Joshua S and Bakker, Jonathan D and Adam Langley, J and Mozdzer, Thomas J and Drake, Bert G and Patrick Megonigal, J},  journal={Ecology},  volume={97},  number={12},  pages={3554--3554},  year={2016},  publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1002/ecy.1600/full	10.1002/ecy.1600	ESA Data Archives	Wiley	Allometry data and equations for coastal marsh plants	Lu	2016	.lu.2016b	@article{lu2016,  title={Allometry data and equations for coastal marsh plants},  author={Lu, Meng and Caplan, Joshua S and Bakker, Jonathan D and Adam Langley, J and Mozdzer, Thomas J and Drake, Bert G and Patrick Megonigal, J},  journal={Ecology},  volume={97},  number={12},  pages={3554--3554},  year={2016},  publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1002/ecy.1600/full	10.1002/ecy.1600	ESA Data Archives	Wiley	Allometry data and equations for coastal marsh plants	Lu	2016	.lu.2016c	@article{lu2016,  title={Allometry data and equations for coastal marsh plants},  author={Lu, Meng and Caplan, Joshua S and Bakker, Jonathan D and Adam Langley, J and Mozdzer, Thomas J and Drake, Bert G and Patrick Megonigal, J},  journal={Ecology},  volume={97},  number={12},  pages={3554--3554},  year={2016},  publisher={Wiley Online Library}}	Plantae
https://coraltraits.org/releases/ctdb_1.1.1.zip	10.1038/sdata.2016.17	Scientific Data	Springer Nature	The Coral Trait Database, a curated database of trait information for coral species from the global oceans	Madin	2016	.madin.2016	@article{madin2016,  title={The Coral Trait Database, a curated database of trait information for coral species from the global oceans},  author={Madin, Joshua S and Anderson, Kristen D and Andreasen, Magnus Heide and Bridge, Tom CL and Cairns, Stephen D and Connolly, Sean R and Darling, Emily S and Diaz, Marcela and Falster, Daniel S and Franklin, Erik C and others},  journal={Scientific data},  volume={3},  year={2016},  publisher={Nature Publishing Group}}	Animalia/Cnidaria
http://onlinelibrary.wiley.com/doi/10.1111/jeb.12937/full	10.1111/jeb.12937	Journal of Evolutionary Biology	Wiley	Diet, bite force and skull morphology in the generalist rodent morphotype	Maestri	2016	.maestri.2016	@article {JEB:JEB12937,author = {Maestri, R. and Patterson, B. D. and Fornel, R. and Monteiro, L. R. and de Freitas, T. R. O.},title = {Diet, bite force and skull morphology in the generalist rodent morphotype},journal = {Journal of Evolutionary Biology},volume = {29},number = {11},issn = {1420-9101},url = {http://dx.doi.org/10.1111/jeb.12937},doi = {10.1111/jeb.12937},pages = {2191--2204},keywords = {chew, diet evolution, feeding, functional morphology, gnaw, myomorph, natural selection, phylogenetic path analysis, Rodentia, sigmodontines},year = {2016},}	Animalia/Rodentia
http://onlinelibrary.wiley.com/doi/10.1111/geb.12296/full	10.1111/geb.12296	Global Ecology and Biogeography		Global effects of soil and climate on leaf photosynthetic traits and rates	Maire 	2016	.maire .2016	"@article{maire2015,title={Global effects of soil and climate on leaf photosynthetic traits and rates},author={Maire, Vincent and Wright, Ian J and Prentice, I Colin and Batjes, Niels H and Bhaskar, Radika and Bodegom, Peter M and Cornwell, Will K and Ellsworth, David and Niinemets, {\""U}lo and Ordonez, Alejandro and others},journal={Global Ecology and Biogeography},volume={24},number={6},pages={706--717},year={2015},publisher={Wiley Online Library}}"	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12790/full	10.1111/1365-2435.12790	Functional Ecology	Wiley	Intraspecific trait variation across multiple scales: the leaf economics spectrum in coffee	Martin	2016	.martin.2016	@article{martin2016,title={Intraspecific trait variation across multiple scales: the leaf economics spectrum in coffee},author={Martin, Adam R and Rapidel, Bruno and Roupsard, Olivier and Van den Meersche, Karel and Virginio Filho, Melo and Barrios, Mirna and Isaac, Marney E and others},journal={Functional Ecology},year={2016},publisher={Wiley Online Library}}	Plantae/Coffea
http://onlinelibrary.wiley.com/doi/10.1111/ddi.12401/abstract	10.1111/ddi.12401	Diversity and Disributions	Wiley	Deconstructing Darwin's Naturalization Conundrum in the San Juan Islands using community phylogenetics and functional traits	Marx	2016	.marx.2016	@article {DDI:DDI12401,author = {Marx, Hannah E. and Giblin, David E. and Dunwiddie, Peter W. and Tank, David C.},title = {Deconstructing Darwin's Naturalization Conundrum in the San JuanIslands using community phylogenetics and functional traits},journal = {Diversity and Distributions},volume = {22},number = {3},issn = {1472-4642},url = {http://dx.doi.org/10.1111/ddi.12401},doi = {10.1111/ddi.12401},pages = {318--331},year = {2016}}	Plantae
http://www.sciencedirect.com/science/article/pii/S0003347215003103	10.1016/j.anbehav.2015.08.013	Animal Behaviour	Elsevier	Variation in the allometry of exaggerated rhinoceros beetle horns	McCullough	2015	.mccullough.2015	@article{mccullough2015,title={Variation in the allometry of exaggerated rhinoceros beetle horns},author={McCullough, Erin L and Ledger, Kimberly J and O'Brien, Devin M and Emlen, Douglas J},journal={Animal Behaviour},volume={109},pages={133--140},year={2015},publisher={Elsevier}}	Animalia/Scarabaeidae
http://www.journals.uchicago.edu/doi/10.1086/686055	http://dx.doi.org/10.5061/dryad.55610	American Naturalist	University of Chicago	Life-History Patterns of Lizards of the World	Mesquita	2016	.mesquita.2016	@article{mesquita2016, title={Life-History Patterns of Lizards of the World}, author={Mesquita, Daniel O and Costa, Gabriel C and Colli, Guarino R and Costa, Ta{\'\i}s B and Shepard, Donald B and Vitt, Laurie J and Pianka, Eric R and Ackerly, David D and Bronstein, Judith L}, journal={The American Naturalist}, volume={187}, number={6}, pages={689--705}, year={2016}, publisher={University of Chicago Press Chicago, IL}} 	Animalia/Reptilia
http://esapubs.org/archive/ecol/E096/058/	10.1890/14-1453.1	ESA Data Archives	Wiley	Life history data of lizards of the world	Mesquita	2015	.mesquita.2015	@article{mesquita2015,  title={Life history data of lizards of the world},  author={Mesquita, Daniel O and Colli, Guarino R and Costa, Gabriel C and Costa, Ta{\'\i}s B and Shepard, Donald B and Vitt, Laurie J and Pianka, Eric R},  journal={Ecology},  volume={96},  number={2},  pages={594--594},  year={2015},  publisher={Wiley Online Library}}	Animalia/squamata
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12206/full	10.1111/1365-2435.12206	Functional Ecology	Wiley	Structural, compositional and trait differences between native and non-native dominated grassland patches	Molinari	2014	.molinari.2014	@article{molinari2014,title={Structural, compositional and trait differences between native-and non-native-dominated grassland patches},author={Molinari, Nicole A and D'Antonio, Carla M},journal={Functional ecology},volume={28},number={3},pages={745--754},year={2014},publisher={Wiley Online Library}}	Plantae/Gramineae
http://www.journals.uchicago.edu/doi/10.1086/678084	http://dx.doi.org/10.5061/dryad.q39h2	American Naturalist	University of Chicago	Untangling intra- and interspecific effects on body size clines reveals divergent processes structuring convergent patterns in Anolis lizards	Mu\={n}oz	2014	.mu\={n}oz.2014	@article{munoz2014, title={Untangling intra-and interspecific effects on body size clines reveals divergent processes structuring convergent patterns in Anolis lizards}, author={Mu{\~n}oz, Martha M and Wegener, Johanna E and Algar, Adam C}, journal={The American Naturalist}, volume={184}, number={5}, pages={636--646}, year={2014}, publisher={University of Chicago Press Chicago, IL}}	Animalia/Reptilia
http://esapubs.org/archive/ecol/E096/269/	10.1890/15-0846.1	ESA Data Archives	Wiley	An amniote life-history database to perform comparative analyses with birds, mammals, and reptiles	Myhrvold	2015	.myhrvold.2015	@article{myhrvold2015,  title={An amniote life-history database to perform comparative analyses with birds, mammals, and reptiles},  author={Myhrvold, Nathan P and Baldridge, Elita and Chan, Benjamin and Sivam, Dhileep and Freeman, Daniel L and Ernest, SK},  journal={Ecology},  volume={96},  number={11},  pages={3109--3109},  year={2015},  publisher={Wiley Online Library}}	Animalia
http://onlinelibrary.wiley.com/doi/10.1111/evo.12271/abstract	10.1111/evo.12271	Evolution 	Wiley Online Library	Experimental evolution of female traits under different levels of intersexual conflict in Drosophila melanogaster	Nandy	2013	.nandy.2013	@article{nandy2014,  title={Experimental evolution of female traits under different levels of intersexual conflict in Drosophila melanogaster},  author={Nandy, B and Gupta, V and Udaykumar, N and Samant, MA and Sen, S and Prasad, NG},  journal={Evolution},  volume={68},  number={2},  pages={412--425},  year={2014},  publisher={Wiley Online Library}}	Animalia/Insecta
http://onlinelibrary.wiley.com/doi/10.1890/15-1261.1/full	10.1890/15-1261.1	ESA Data Archives	Wiley	Adult and offspring size in the ocean: a database of size metrics and conversion factors	Neuheimer	2016	.neuheimer.2016	@article{neuheimer2016,  title={Adult and offspring size in the ocean: a database of size metrics and conversion factors},  author={Neuheimer, Anna B and Hartvig, Martin and Heuschele, Jan and Hylander, Samuel and Ki{\o}rboe, Thomas and Olsson, Karin H and Sainmont, Julie and Andersen, Ken H},  journal={Ecology},  year={2016},  publisher={Wiley Online Library}}	Animalia
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12437/abstract	10.5061/dryad.d0826/2	Journal of Ecology	Wiley	Rehabilitating the cyanobacteria -- niche partitioning, resource use efficiency and phytoplankton community structure during diazotrophic cyanobacterial blooms	Olli	2015	.olli.2015	@article{olli2015,author = {Olli, Kalle and Klais, Riina and Tamminen, Timo},title = {Rehabilitating the cyanobacteria -- niche partitioning, resource use efficiency and phytoplankton community structure during diazotrophic cyanobacterial blooms},journal = {Journal of Ecology},volume = {103},number = {5},number = {5},issn = {1365-2745},issn = {1365-2745},doi = {10.1111/1365-2745.12437},doi = {10.1111/1365-2745.12437},year = {2015}}	Bacteria
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0163912	10.1371/journal.pone.0163912	PLOS ONE	PLOS	Multivariate Analysis of Anthropometric Traits Using Summary Statistics of Genome-Wide Association Studies from GIANT Consortium	Park	2016	.park.2016	@article{park2016, author = {Park, Haeil AND Li, Xiaoyin AND Song, Yeunjoo E. AND He, Karen Y. AND Zhu, Xiaofeng}, journal = {PLOS ONE}, publisher = {Public Library of Science}, title = {Multivariate Analysis of Anthropometric Traits Using Summary Statistics of Genome-Wide Association Studies from GIANT Consortium}, year = {2016}, month = {10}, volume = {11}, url = {http://dx.doi.org/10.1371%2Fjournal.pone.0163912}, pages = {1-17}, number = {10}, doi = {10.1371/journal.pone.0163912}}	Animalia/Homo sapiens
https://arxiv.org/abs/1404.0290		arxiv		Catching crabs: a case study in local-scale English conservation	Pearse	2014	.pearse.2014	@article{pearse2014, title={Catching crabs: a case study in local-scale English conservation}, author={Pearse, William D and Green, Helen K and Aldridge, David}, journal={arXiv preprint arXiv:1404.0290}, year={2014}}	Animalia/Arthropoda/Crustacea/Malacostraca/Decapoda/Portunidae/Carcinus_maenas
